percent_of_population_under_15_(2013_2017),percent_of_population_aged_15_to_64_(2013_2017),percent_of_population_65plus_(2013_2017),percent_of_population_white_(non_hispanic)_(2013_2017),percent_of_populaiton_black_(non_hispanic)_(2013_2017),percent_of_population_hispanic_or_latino_(2013_2017),percent_of_population_asian_(non_hispanic)_(2013_2017),percent_of_population_native_american_alaska_native_(non_hispanic)_(2013_2017),percent_of_population_native_hawaiian_pacific_islander_(2013_2017),percent_of_population_aged_25plus_who_have_at_least_a_high_school_diploma_(2013_2017),percent_of_population_aged_25plus_who_have_a_bachelor's_degree_or_more_(2013_2017),poverty_rate_(2013_2017),median_household_income_(2013_2017),unemployment_rate_(2013_2017),percent_of_residents_with_a_disability_(aged_18_64)_(2013_2017),percent_of_popualtion_employed_in_mining_and_natural_resources_(2013_2017),percent_of_popualtion_employed_in_construction_(2013_2017),percent_of_popualtion_employed_in_trade_transportation_and_utilities_(2013_2017),number_of_substance_use_facilities_(as_of_march_2023),number_of_mental_health_facilities_(as_of_march_2023),mdspercapita,urbanicity,social_resilience_score,economic_risk_score,social_risk_score,economic_resilience_score,prosperity_index_score,delta_death_rate,m_enforce,ad_providers_Physicians,m_providers_Physicians,PDMP_any,PDMP_strestOnly if other state has PDMP laws consistent with or similar to this state,m_disc_specifics_Risks of the use of the drug,mmps-cann_THC,mmps-cpa_Independent third parties,PDMP_regkindPhysician prescribers,PDMP_Medicaid,m_write,PDMP_regawhen_Prior to accessing the PDMP,PDMP_proactNo action specified in the law,PDMP_regkindPhysician assistants,ad_disc_specifics_Risks of the use of the drug,PDMP_regkind_Optometrists,PDMP_agency_Professional licensing authority,PDMP_strest_Must have bilateral memorandum of understanding or data sharing agreement,mmps-label_Product potency,PDMP_leowhenActive investigations,PDMP_regkindNurse Practitioners,diff_std,m_law,PDMP_regkind_Pharmacists,PDMP_drepschSchedule V,PDMP_regkind_Podiatrists,ad_write,adult_law,PDMP_regkind_Dentists,PDMP_mimm,PDMP_agencyDepartment of Health 
0.1992,0.6409,0.16,0.9444,0.0079,0.0293,0.006,0.0017,0.0003,0.9471,0.2494,0.0703,65385.0,0.0348,0.0851,0.0427,0.0551,0.2583,0.0,1.0,3.93,1.0,3.0,1.0,1.0,3.0,2.0,10.339810854263607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.24,0.6304,0.1296,0.5071,0.0411,0.378,0.0313,0.0206,0.0,0.7426,0.1298,0.16,52336.0,0.0682,0.0841,0.0065,0.0385,0.2078,1.0,1.0,4.83,1.0,5.0,3.0,3.0,4.0,4.0,8.730464238412175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.2061,0.6013,0.1926,0.8606,0.0034,0.1208,0.0003,0.0007,0.0012,0.8846,0.1896,0.1185,52813.0,0.0337,0.0879,0.0,0.0538,0.07,0.0,0.0,0.0,1.0,3.0,3.0,2.0,4.0,3.0,18.29669674016808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.2186,0.666,0.1154,0.7061,0.1103,0.12,0.0324,0.0036,0.0004,0.8943,0.3761,0.142,56003.0,0.0492,0.0894,0.0013,0.0453,0.1695,26.0,33.0,6.63,1.0,1.0,2.0,1.0,3.0,1.0,7.798434445873418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.2282,0.6307,0.1411,0.6889,0.0208,0.2613,0.0104,0.003,0.0014,0.8319,0.1898,0.1483,51355.0,0.0529,0.0979,0.012,0.0483,0.2264,6.0,4.0,8.18,1.0,3.0,3.0,2.0,3.0,3.0,-0.35542249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.1961,0.6254,0.1785,0.9547,0.0083,0.0296,0.0039,0.0019,0.0,0.9353,0.2527,0.0899,59760.0,0.0206,0.0905,0.0397,0.0473,0.2845,0.0,0.0,0.0,1.0,2.0,1.0,2.0,2.0,1.0,10.06195224238595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.198,0.5947,0.2074,0.9581,0.0011,0.024,0.0022,0.0,0.0027,0.9242,0.2031,0.0951,52247.0,0.0332,0.1009,0.0529,0.0358,0.2066,0.0,0.0,0.0,1.0,3.0,2.0,3.0,2.0,2.0,-0.466877645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.1962,0.682,0.1218,0.8266,0.0378,0.0653,0.0407,0.0043,0.0007,0.9336,0.373,0.1425,53730.0,0.0437,0.0825,0.0025,0.0475,0.1893,19.0,17.0,4.31,1.0,2.0,2.0,1.0,3.0,2.0,9.725576918735916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.1882,0.6162,0.1956,0.9308,0.009,0.0399,0.0004,0.001,0.0,0.9248,0.1596,0.1001,50464.0,0.0531,0.1002,0.0514,0.0852,0.1945,0.0,0.0,0.0,1.0,4.0,2.0,2.0,2.0,3.0,13.36287109251123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.2381,0.6597,0.1022,0.8232,0.0371,0.0841,0.0225,0.0031,0.0012,0.9537,0.3838,0.0622,72269.0,0.0368,0.0802,0.0009,0.0848,0.3104,4.0,6.0,1.74,1.0,2.0,1.0,1.0,3.0,1.0,8.281701040370574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.2079,0.6204,0.1717,0.9582,0.0019,0.0201,0.0024,0.0022,0.0,0.9308,0.2611,0.0918,64475.0,0.0294,0.0943,0.03,0.0996,0.1849,1.0,1.0,0.0,1.0,3.0,1.0,1.0,3.0,1.0,7.935709636484365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.1948,0.6376,0.1676,0.9534,0.0044,0.0228,0.006,0.001,0.0,0.9279,0.2718,0.0903,61563.0,0.0346,0.0711,0.0467,0.0689,0.1832,1.0,1.0,0.0,1.0,3.0,1.0,1.0,3.0,2.0,10.707183799059704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.1971,0.6432,0.1597,0.9493,0.0066,0.027,0.0017,0.0016,0.0,0.9571,0.3058,0.0918,65565.0,0.0146,0.1015,0.0279,0.1016,0.1829,0.0,0.0,0.0,1.0,2.0,1.0,1.0,2.0,1.0,9.233537258212433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.1993,0.6679,0.1328,0.4498,0.106,0.3036,0.092,0.004,0.0067,0.8489,0.2282,0.1503,52629.0,0.0962,0.1051,0.0009,0.0555,0.1837,38.0,43.0,10.05,1.0,4.0,3.0,2.0,3.0,3.0,3.9017300633281593,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0.0985,0.6146,0.287,0.8655,0.0041,0.0619,0.0206,0.019,0.002,0.9397,0.2313,0.0724,65508.0,0.0409,0.1872,0.0133,0.0948,0.5293,0.0,0.0,0.0,1.0,2.0,2.0,1.0,3.0,2.0,-0.664609012,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0.1864,0.6679,0.1457,0.6424,0.0212,0.2352,0.0526,0.013,0.0059,0.8699,0.2898,0.1496,54955.0,0.0801,0.1036,0.0019,0.0622,0.2193,15.0,13.0,10.68,1.0,2.0,2.0,2.0,3.0,2.0,14.532165579273505,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0.1706,0.6387,0.1907,0.6859,0.0094,0.2293,0.0303,0.0206,0.0026,0.8726,0.2098,0.1667,47948.0,0.0946,0.1918,0.0016,0.0383,0.1379,3.0,3.0,23.89,1.0,2.0,2.0,3.0,3.0,2.0,-40.01656816,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0.1767,0.6843,0.139,0.8613,0.0202,0.0605,0.0366,0.001,0.0002,0.9155,0.3625,0.0863,73189.0,0.0516,0.0889,0.0011,0.0358,0.2007,28.0,13.0,17.04,1.0,2.0,1.0,1.0,3.0,1.0,-22.20131526,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0
0.1655,0.6823,0.1522,0.934,0.0068,0.0251,0.0187,0.0008,0.0,0.9478,0.396,0.0512,82398.0,0.0494,0.0787,0.0026,0.0424,0.2634,10.0,6.0,15.65,1.0,1.0,1.0,1.0,2.0,1.0,-23.19505665,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0
0.1603,0.7034,0.1363,0.9164,0.0091,0.0214,0.0297,0.0006,0.0,0.9225,0.3481,0.1013,63533.0,0.0552,0.1068,0.0014,0.0109,0.1821,8.0,4.0,17.47,1.0,2.0,1.0,1.0,4.0,2.0,5.025326592388154,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0
0.1817,0.6596,0.1587,0.5677,0.1449,0.1831,0.0819,0.0017,0.0001,0.8569,0.2589,0.1545,55456.0,0.1183,0.1049,0.0133,0.0386,0.1666,20.0,14.0,17.88,1.0,2.0,3.0,2.0,3.0,2.0,82.95127087893671,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0
0.1771,0.6626,0.1603,0.587,0.0527,0.184,0.1576,0.0011,0.0003,0.9201,0.4757,0.0752,88487.0,0.0582,0.0519,0.0007,0.0355,0.2315,20.0,18.0,10.64,1.0,1.0,1.0,1.0,1.0,1.0,19.63891395269963,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0
0.1766,0.6681,0.1553,0.6866,0.1559,0.0746,0.0475,0.0005,0.0003,0.9289,0.3636,0.0649,80034.0,0.0785,0.0851,0.0031,0.0361,0.2187,11.0,7.0,14.88,1.0,2.0,1.0,1.0,2.0,1.0,76.83249470220524,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0
0.1922,0.6653,0.1425,0.5805,0.1823,0.1568,0.0562,0.001,0.0002,0.8825,0.3064,0.1327,63028.0,0.0882,0.1106,0.0009,0.0396,0.1962,22.0,20.0,20.15,1.0,2.0,2.0,2.0,3.0,2.0,185.9677832,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0
0.1459,0.6154,0.2387,0.8582,0.0452,0.0717,0.0106,0.0006,0.0004,0.9007,0.305,0.1041,59338.0,0.0923,0.1102,0.0061,0.0509,0.1853,7.0,2.0,16.77,1.0,2.0,2.0,2.0,2.0,2.0,84.73428379585819,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0
0.1995,0.6624,0.1381,0.4803,0.1807,0.2913,0.0128,0.0047,0.0,0.7734,0.1427,0.185,49537.0,0.0987,0.1325,0.0531,0.0404,0.2122,6.0,2.0,17.34,1.0,5.0,3.0,3.0,4.0,4.0,88.32220105523085,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0
0.2008,0.675,0.1242,0.3152,0.3892,0.2201,0.0495,0.0015,0.0003,0.8469,0.3333,0.1719,54860.0,0.1208,0.1068,0.0002,0.027,0.2065,35.0,23.0,15.64,1.0,3.0,3.0,1.0,3.0,2.0,50.35919107933864,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0
0.187,0.6716,0.1414,0.7941,0.0997,0.0557,0.0295,0.0005,0.0001,0.9199,0.2994,0.081,78592.0,0.081,0.1046,0.0158,0.0539,0.2877,10.0,10.0,12.7,1.0,3.0,1.0,1.0,3.0,2.0,164.15794461303324,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0
0.1754,0.7173,0.1072,0.29,0.1096,0.4305,0.1469,0.0013,0.0006,0.834,0.3855,0.1741,60894.0,0.0812,0.0703,0.0004,0.0199,0.2421,14.0,6.0,10.47,1.0,3.0,2.0,1.0,3.0,2.0,33.703135834460085,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0
0.1627,0.6805,0.1568,0.8667,0.0239,0.0599,0.0359,0.0005,0.0016,0.9469,0.4961,0.0453,108177.0,0.053,0.0585,0.013,0.0601,0.1963,8.0,2.0,5.57,1.0,1.0,1.0,1.0,1.0,1.0,2.848270726720891,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0
0.1786,0.6841,0.1373,0.5166,0.197,0.1643,0.104,0.0006,0.0002,0.8768,0.4044,0.1121,73966.0,0.086,0.0789,0.0009,0.0203,0.1425,15.0,14.0,18.59,1.0,2.0,2.0,1.0,2.0,2.0,56.3083751,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0
0.1829,0.6824,0.1347,0.453,0.0928,0.1997,0.2351,0.0014,0.0003,0.8897,0.4147,0.0894,80716.0,0.0705,0.0619,0.0006,0.0326,0.2496,28.0,16.0,12.62,1.0,2.0,2.0,1.0,2.0,1.0,25.02960547413543,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0
0.1793,0.6643,0.1564,0.7571,0.0671,0.104,0.0529,0.0007,0.0003,0.9268,0.4329,0.0762,87297.0,0.068,0.0716,0.003,0.0523,0.2066,30.0,15.0,16.73,1.0,1.0,1.0,1.0,1.0,1.0,28.341458156350228,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0
0.1797,0.6659,0.1544,0.7252,0.0298,0.127,0.099,0.0006,0.0,0.9397,0.5188,0.0458,102798.0,0.0557,0.0498,0.0013,0.0381,0.1911,15.0,9.0,8.83,1.0,1.0,1.0,1.0,1.0,1.0,17.924609685842718,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0
0.1978,0.5831,0.2191,0.8511,0.0285,0.0887,0.0189,0.0004,0.0002,0.9091,0.2748,0.1119,63108.0,0.0762,0.0994,0.0018,0.0551,0.214,16.0,8.0,10.07,1.0,3.0,3.0,1.0,3.0,2.0,45.73898561813792,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0
0.2022,0.6666,0.1312,0.426,0.1075,0.3987,0.0516,0.0019,0.0002,0.8249,0.2671,0.1678,61664.0,0.0704,0.0635,0.0016,0.0451,0.226,12.0,16.0,10.06,1.0,3.0,3.0,1.0,3.0,2.0,40.06860918238175,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0
0.1818,0.6472,0.171,0.7553,0.1331,0.0789,0.0089,0.0013,0.0,0.8656,0.2027,0.1377,61341.0,0.0936,0.1356,0.0058,0.0115,0.2768,0.0,5.0,13.95,1.0,4.0,2.0,2.0,3.0,3.0,197.6238533091318,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0
0.1878,0.6713,0.1409,0.5851,0.0895,0.1414,0.1649,0.0011,0.0001,0.9407,0.5297,0.0516,102405.0,0.0536,0.0527,0.0027,0.0322,0.1972,8.0,3.0,11.76,1.0,1.0,1.0,1.0,2.0,1.0,9.747852912,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0
0.1701,0.6826,0.1473,0.8752,0.0196,0.0724,0.0187,0.0004,0.0001,0.9392,0.3375,0.0583,87388.0,0.072,0.0791,0.0053,0.0503,0.2025,6.0,4.0,8.29,1.0,2.0,2.0,1.0,2.0,1.0,50.611682731411705,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0
0.1978,0.6706,0.1316,0.4138,0.2025,0.3006,0.0476,0.0007,0.0001,0.8578,0.3339,0.1075,70476.0,0.0848,0.0664,0.0003,0.0345,0.2461,16.0,11.0,9.99,1.0,2.0,2.0,1.0,3.0,2.0,47.03577079391885,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0
0.1714,0.6694,0.1592,0.8354,0.041,0.0817,0.0279,0.0004,0.0001,0.9037,0.3044,0.0791,72999.0,0.0832,0.0904,0.0115,0.0359,0.2444,6.0,3.0,10.27,1.0,2.0,1.0,1.0,3.0,2.0,9.939795897209478,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0
0.1913,0.6671,0.1416,0.3993,0.0251,0.4914,0.0227,0.0398,0.0006,0.8805,0.3278,0.1871,48994.0,0.0731,0.1147,0.001,0.056,0.1701,28.0,14.0,26.38,1.0,2.0,3.0,2.0,4.0,2.0,51.545716437302175,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
0.2139,0.6458,0.1403,0.285,0.0154,0.6721,0.0102,0.0075,0.0001,0.7895,0.2753,0.2761,38636.0,0.1055,0.0922,0.0475,0.0501,0.1498,7.0,15.0,15.9,1.0,4.0,3.0,2.0,4.0,3.0,2.831281955434555,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
0.203,0.6466,0.1505,0.4507,0.0196,0.3725,0.0123,0.1208,0.0005,0.9077,0.2975,0.144,60158.0,0.0849,0.1066,0.0043,0.0527,0.1316,6.0,3.0,16.65,1.0,3.0,2.0,2.0,4.0,3.0,5.6103333,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
0.2268,0.6414,0.1319,0.4077,0.0036,0.1978,0.0054,0.3648,0.0005,0.835,0.1547,0.2058,48624.0,0.0993,0.1193,0.1245,0.071,0.2038,3.0,2.0,13.06,1.0,4.0,5.0,3.0,4.0,4.0,8.028839408,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
0.1609,0.6413,0.1978,0.4312,0.0066,0.5109,0.0119,0.0248,0.0005,0.8827,0.4096,0.1555,55370.0,0.0668,0.104,0.005,0.0438,0.1694,11.0,6.0,31.9,1.0,1.0,3.0,2.0,2.0,2.0,25.55372718248184,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
0.1717,0.6474,0.1808,0.5331,0.0184,0.4122,0.0021,0.0128,0.0,0.8228,0.177,0.3112,32067.0,0.0956,0.1383,0.0511,0.0427,0.2486,0.0,0.0,6.41,1.0,4.0,3.0,4.0,5.0,4.0,21.8919000689094,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
0.2022,0.6444,0.1534,0.3416,0.0103,0.5966,0.0043,0.0355,0.0,0.817,0.1712,0.2323,41788.0,0.1075,0.1913,0.0128,0.0651,0.2437,5.0,2.0,6.58,1.0,5.0,3.0,3.0,5.0,4.0,39.47874022732853,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
0.1546,0.6933,0.1521,0.7362,0.1181,0.0555,0.0603,0.0011,0.0004,0.9271,0.3973,0.1292,60904.0,0.0581,0.0865,0.0019,0.0338,0.1558,18.0,8.0,17.86,1.0,1.0,2.0,1.0,3.0,1.0,37.94294564629146,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0.2134,0.6739,0.1127,0.096,0.2949,0.5541,0.0358,0.0021,0.0004,0.7116,0.1913,0.3053,35302.0,0.1267,0.1226,0.0001,0.0383,0.181,41.0,27.0,12.04,1.0,5.0,5.0,2.0,5.0,4.0,61.28051062998673,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
